generation,N_shifts,logPrior,logLik,eventRate,acceptRate
399000,3,-4.26735,-555.636,3.68572,0.389
400000,2,1.40408,-556.694,0.313845,0.375
401000,3,-0.954444,-558.044,1.18852,0.408
402000,6,-3.22582,-557.572,2.41343,0.453
403000,3,-1.18242,-563.777,2.93318,0.441833
404000,4,-2.32925,-566.61,4.07373,0.509
405000,2,1.57069,-566.048,0.751482,0.455
406000,2,1.27476,-565.797,1.51231,0.396
407000,0,0.182208,-579.416,0.426323,0.384
408000,1,1.21618,-567.45,1.05698,0.432
409000,1,1.48218,-565.593,0.400197,0.407
410000,2,-2.55984,-566.405,2.41366,0.386
411000,0,0.065157,-578.597,1.01755,0.187
412000,0,0.289879,-580.942,0.38459,0.21
413000,3,0.645352,-557.486,2.00229,0.401667
414000,3,1.25921,-557.254,0.803095,0.348
415000,4,-0.106847,-557.87,0.852197,0.431696
416000,2,1.07075,-558.643,1.07492,0.412
417000,3,-1.75141,-553.679,2.35277,0.395333
418000,5,-1.55324,-546.546,2.20314,0.406
419000,3,-0.484149,-556.182,2.30013,0.439
420000,3,-1.46232,-554.903,2.79051,0.348
421000,5,-1.80134,-552.835,3.83414,0.411
422000,2,0.462819,-555.462,2.1004,0.382833
423000,5,-10.4228,-555.134,3.86501,0.4445
424000,3,0.635572,-554.233,1.71527,0.447
425000,2,1.80176,-553.874,1.12041,0.391522
426000,2,1.43307,-558.534,1.08686,0.425
427000,2,2.4184,-557.962,0.660798,0.383
428000,2,2.25526,-556.014,0.852742,0.374
429000,4,0.379345,-558.222,2.05285,0.408
430000,2,1.51718,-556.891,0.659554,0.378
431000,1,1.13079,-569.895,0.245104,0.352211
432000,1,-0.217241,-568.379,0.828175,0.352
433000,1,0.0213961,-566.468,1.17672,0.372
434000,1,-0.19846,-565.693,1.3794,0.377
435000,2,-0.0155189,-563.046,1.25762,0.404385
436000,2,2.17473,-559.72,0.940976,0.42
437000,5,-2.35866,-560.429,3.8286,0.415
438000,1,1.19238,-567.235,0.252648,0.461
439000,1,1.77666,-567.339,0.489916,0.424
440000,2,-1.09028,-561.459,1.75654,0.3879
441000,1,0.0151698,-565.448,0.471627,0.3955
442000,1,0.20605,-564.383,0.887375,0.4215
443000,2,-1.74204,-571.692,1.43443,0.3878
444000,1,-0.660615,-569.277,0.629861,0.358
445000,1,1.48733,-564.439,0.456024,0.332
446000,3,-2.97341,-562.066,1.30565,0.39925
447000,1,0.25421,-563.987,0.192775,0.304
448000,1,0.970816,-565.61,0.658214,0.42
449000,1,0.431514,-567.658,0.282257,0.38
450000,1,-0.149557,-566.437,0.473107,0.334
451000,1,-0.0477698,-568.426,1.76042,0.407444
452000,1,1.71024,-565.891,0.418621,0.41925
453000,1,0.00876057,-567.066,0.942771,0.367667
454000,1,0.0858597,-567.53,0.557225,0.387
455000,1,-0.944099,-568.329,1.0247,0.358
456000,1,0.17655,-565.392,1.41959,0.390067
457000,1,1.01395,-565.334,0.957851,0.324
458000,1,-1.5758,-564.923,0.392003,0.339333
459000,1,-0.0180258,-568.088,1.14679,0.404
460000,1,0.0623255,-566.964,0.7742,0.3575
